"","name","date","region","admissions","deaths"
"540","Unvaccinated","2021-01-14","north_east_and_yorkshire",287,75
"541","Dose 1","2021-01-14","north_west",24,6
"542","Dose 2","2021-01-14","north_west",4,0
"543","Unvaccinated","2021-01-14","north_west",343,88
"544","Dose 1","2021-01-14","south_east",29,25
"545","Unvaccinated","2021-01-14","south_east",401,181
"546","Dose 1","2021-01-14","south_west",11,5
"547","Dose 2","2021-01-14","south_west",1,0
"548","Unvaccinated","2021-01-14","south_west",167,69
"549","Dose 1","2021-01-15","east_of_england",11,11
"550","Dose 2","2021-01-15","east_of_england",1,0
"551","Unvaccinated","2021-01-15","east_of_england",298,162
"552","Dose 1","2021-01-15","england",165,89
"553","Dose 2","2021-01-15","england",16,2
"554","Unvaccinated","2021-01-15","england",2312,936
"555","Dose 1","2021-01-15","london",23,5
"556","Dose 2","2021-01-15","london",4,1
"557","Unvaccinated","2021-01-15","london",520,168
"558","Dose 1","2021-01-15","midlands",34,14
"559","Dose 2","2021-01-15","midlands",2,0
"560","Unvaccinated","2021-01-15","midlands",448,183
"561","Dose 1","2021-01-15","north_east_and_yorkshire",34,14
"562","Dose 2","2021-01-15","north_east_and_yorkshire",3,0
"563","Unvaccinated","2021-01-15","north_east_and_yorkshire",249,97
"564","Dose 1","2021-01-15","north_west",16,9
"565","Dose 2","2021-01-15","north_west",1,1
"566","Unvaccinated","2021-01-15","north_west",322,90
"567","Dose 1","2021-01-15","south_east",31,26
"568","Dose 2","2021-01-15","south_east",3,0
"569","Unvaccinated","2021-01-15","south_east",320,179
"570","Dose 1","2021-01-15","south_west",16,5
"571","Dose 2","2021-01-15","south_west",2,0
"572","Unvaccinated","2021-01-15","south_west",155,57
"573","Dose 1","2021-01-16","east_of_england",18,9
"574","Dose 2","2021-01-16","east_of_england",1,2
"575","Unvaccinated","2021-01-16","east_of_england",300,176
"576","Dose 1","2021-01-16","england",216,75
"577","Dose 2","2021-01-16","england",15,6
"578","Unvaccinated","2021-01-16","england",2403,1005
"579","Dose 1","2021-01-16","london",38,12
"580","Dose 2","2021-01-16","london",1,0
"581","Unvaccinated","2021-01-16","london",484,178
"582","Dose 1","2021-01-16","midlands",44,8
"583","Dose 2","2021-01-16","midlands",5,0
"584","Unvaccinated","2021-01-16","midlands",462,191
"585","Dose 1","2021-01-16","north_east_and_yorkshire",39,13
"586","Dose 2","2021-01-16","north_east_and_yorkshire",2,0
"587","Unvaccinated","2021-01-16","north_east_and_yorkshire",285,100
"588","Dose 1","2021-01-16","north_west",31,6
"589","Dose 2","2021-01-16","north_west",3,3
"590","Unvaccinated","2021-01-16","north_west",385,83
"591","Dose 1","2021-01-16","south_east",34,18
"592","Dose 2","2021-01-16","south_east",3,0
"593","Unvaccinated","2021-01-16","south_east",347,202
"594","Dose 1","2021-01-16","south_west",12,4
"595","Unvaccinated","2021-01-16","south_west",140,75
"596","Dose 1","2021-01-17","east_of_england",25,14
"597","Dose 2","2021-01-17","east_of_england",3,1
"598","Unvaccinated","2021-01-17","east_of_england",304,180
"599","Dose 1","2021-01-17","england",233,94
"600","Dose 2","2021-01-17","england",16,3
"601","Unvaccinated","2021-01-17","england",2380,986
"602","Dose 1","2021-01-17","london",33,8
"603","Dose 2","2021-01-17","london",3,1
"604","Unvaccinated","2021-01-17","london",499,178
"605","Dose 1","2021-01-17","midlands",55,9
"606","Dose 2","2021-01-17","midlands",1,0
"607","Unvaccinated","2021-01-17","midlands",455,186
"608","Dose 1","2021-01-17","north_east_and_yorkshire",40,19
"609","Unvaccinated","2021-01-17","north_east_and_yorkshire",313,67
"610","Dose 1","2021-01-17","north_west",24,9
"611","Dose 2","2021-01-17","north_west",2,0
"612","Unvaccinated","2021-01-17","north_west",345,100
"613","Dose 1","2021-01-17","south_east",46,27
"614","Dose 2","2021-01-17","south_east",6,1
"615","Unvaccinated","2021-01-17","south_east",308,206
"616","Dose 1","2021-01-17","south_west",10,5
"617","Dose 2","2021-01-17","south_west",1,0
"618","Unvaccinated","2021-01-17","south_west",156,69
"619","Dose 1","2021-01-18","east_of_england",37,14
"620","Dose 2","2021-01-18","east_of_england",5,1
"621","Unvaccinated","2021-01-18","east_of_england",314,154
"622","Dose 1","2021-01-18","england",251,103
"623","Dose 2","2021-01-18","england",22,2
"624","Unvaccinated","2021-01-18","england",2365,977
"625","Dose 1","2021-01-18","london",38,11
"626","Dose 2","2021-01-18","london",4,0
"627","Unvaccinated","2021-01-18","london",427,186
"628","Dose 1","2021-01-18","midlands",47,23
"629","Dose 2","2021-01-18","midlands",4,0
"630","Unvaccinated","2021-01-18","midlands",512,188
"631","Dose 1","2021-01-18","north_east_and_yorkshire",38,9
"632","Dose 2","2021-01-18","north_east_and_yorkshire",6,0
"633","Unvaccinated","2021-01-18","north_east_and_yorkshire",313,79
"634","Dose 1","2021-01-18","north_west",23,13
"635","Dose 2","2021-01-18","north_west",1,1
"636","Unvaccinated","2021-01-18","north_west",311,88
"637","Dose 1","2021-01-18","south_east",52,24
"638","Dose 2","2021-01-18","south_east",2,0
"639","Unvaccinated","2021-01-18","south_east",345,215
"640","Dose 1","2021-01-18","south_west",16,8
"641","Unvaccinated","2021-01-18","south_west",143,67
"642","Dose 1","2021-01-19","east_of_england",39,13
"643","Dose 2","2021-01-19","east_of_england",1,0
"644","Unvaccinated","2021-01-19","east_of_england",313,165
"645","Dose 1","2021-01-19","england",293,142
"646","Dose 2","2021-01-19","england",13,1
"647","Unvaccinated","2021-01-19","england",2433,1017
"648","Dose 1","2021-01-19","london",36,12
"649","Dose 2","2021-01-19","london",5,0
"650","Unvaccinated","2021-01-19","london",525,185
"651","Dose 1","2021-01-19","midlands",69,20
"652","Dose 2","2021-01-19","midlands",2,0
"653","Unvaccinated","2021-01-19","midlands",483,174
"654","Dose 1","2021-01-19","north_east_and_yorkshire",32,21
"655","Dose 2","2021-01-19","north_east_and_yorkshire",1,0
"656","Unvaccinated","2021-01-19","north_east_and_yorkshire",279,111
"657","Dose 1","2021-01-19","north_west",44,20
"658","Dose 2","2021-01-19","north_west",2,0
"659","Unvaccinated","2021-01-19","north_west",344,107
"660","Dose 1","2021-01-19","south_east",59,43
"661","Dose 2","2021-01-19","south_east",1,0
"662","Unvaccinated","2021-01-19","south_east",363,208
"663","Dose 1","2021-01-19","south_west",14,12
"664","Dose 2","2021-01-19","south_west",1,1
"665","Unvaccinated","2021-01-19","south_west",126,67
"666","Dose 1","2021-01-20","east_of_england",35,19
"667","Dose 2","2021-01-20","east_of_england",1,1
"668","Unvaccinated","2021-01-20","east_of_england",269,173
"669","Dose 1","2021-01-20","england",320,147
"670","Dose 2","2021-01-20","england",16,4
"671","Unvaccinated","2021-01-20","england",2177,935
"672","Dose 1","2021-01-20","london",50,22
"673","Dose 2","2021-01-20","london",2,0
"674","Unvaccinated","2021-01-20","london",447,151
"675","Dose 1","2021-01-20","midlands",61,26
"676","Dose 2","2021-01-20","midlands",2,1
"677","Unvaccinated","2021-01-20","midlands",440,163
"678","Dose 1","2021-01-20","north_east_and_yorkshire",54,18
"679","Dose 2","2021-01-20","north_east_and_yorkshire",6,1
"680","Unvaccinated","2021-01-20","north_east_and_yorkshire",247,78
"681","Dose 1","2021-01-20","north_west",25,12
"682","Dose 2","2021-01-20","north_west",3,0
"683","Unvaccinated","2021-01-20","north_west",315,114
"684","Dose 1","2021-01-20","south_east",70,32
"685","Dose 2","2021-01-20","south_east",2,1
"686","Unvaccinated","2021-01-20","south_east",329,165
"687","Dose 1","2021-01-20","south_west",25,11
"688","Unvaccinated","2021-01-20","south_west",130,91
"689","Dose 1","2021-01-21","east_of_england",31,22
"690","Dose 2","2021-01-21","east_of_england",1,0
"691","Unvaccinated","2021-01-21","east_of_england",283,149
"692","Dose 1","2021-01-21","england",349,134
"693","Dose 2","2021-01-21","england",7,8
"694","Unvaccinated","2021-01-21","england",2051,921
"695","Dose 1","2021-01-21","london",77,10
"696","Dose 2","2021-01-21","london",1,2
"697","Unvaccinated","2021-01-21","london",404,169
"698","Dose 1","2021-01-21","midlands",65,28
"699","Dose 2","2021-01-21","midlands",2,1
"700","Unvaccinated","2021-01-21","midlands",403,177
"701","Dose 1","2021-01-21","north_east_and_yorkshire",58,14
"702","Unvaccinated","2021-01-21","north_east_and_yorkshire",244,83
"703","Dose 1","2021-01-21","north_west",40,8
"704","Dose 2","2021-01-21","north_west",2,2
"705","Unvaccinated","2021-01-21","north_west",305,96
"706","Dose 1","2021-01-21","south_east",55,34
"707","Dose 2","2021-01-21","south_east",1,0
"708","Unvaccinated","2021-01-21","south_east",304,180
"709","Dose 1","2021-01-21","south_west",23,16
"710","Unvaccinated","2021-01-21","south_west",108,67
"711","Dose 1","2021-01-22","east_of_england",30,23
"712","Dose 2","2021-01-22","east_of_england",1,1
"713","Unvaccinated","2021-01-22","east_of_england",269,149
"714","Dose 1","2021-01-22","england",293,166
"715","Dose 2","2021-01-22","england",10,4
"716","Unvaccinated","2021-01-22","england",1939,877
"717","Dose 1","2021-01-22","london",40,20
"718","Dose 2","2021-01-22","london",2,1
"719","Unvaccinated","2021-01-22","london",405,131
"720","Dose 1","2021-01-22","midlands",49,29
"721","Dose 2","2021-01-22","midlands",3,0
"722","Unvaccinated","2021-01-22","midlands",373,172
"723","Dose 1","2021-01-22","north_east_and_yorkshire",36,22
"724","Unvaccinated","2021-01-22","north_east_and_yorkshire",206,72
"725","Dose 1","2021-01-22","north_west",47,17
"726","Dose 2","2021-01-22","north_west",1,0
"727","Unvaccinated","2021-01-22","north_west",279,96
"728","Dose 1","2021-01-22","south_east",60,35
"729","Dose 2","2021-01-22","south_east",2,1
"730","Unvaccinated","2021-01-22","south_east",283,178
"731","Dose 1","2021-01-22","south_west",31,14
"732","Dose 2","2021-01-22","south_west",1,0
"733","Unvaccinated","2021-01-22","south_west",124,79
"734","Dose 1","2021-01-23","east_of_england",48,23
"735","Dose 2","2021-01-23","east_of_england",1,0
"736","Unvaccinated","2021-01-23","east_of_england",223,121
"737","Dose 1","2021-01-23","england",330,158
"738","Dose 2","2021-01-23","england",14,1
"739","Unvaccinated","2021-01-23","england",1690,841
"740","Dose 1","2021-01-23","london",48,14
"741","Dose 2","2021-01-23","london",5,0
"742","Unvaccinated","2021-01-23","london",326,144
"743","Dose 1","2021-01-23","midlands",59,33
"744","Dose 2","2021-01-23","midlands",1,0
"745","Unvaccinated","2021-01-23","midlands",310,169
"746","Dose 1","2021-01-23","north_east_and_yorkshire",41,10
"747","Dose 2","2021-01-23","north_east_and_yorkshire",5,0
"748","Unvaccinated","2021-01-23","north_east_and_yorkshire",205,76
"749","Dose 1","2021-01-23","north_west",51,20
"750","Dose 2","2021-01-23","north_west",2,0
"751","Unvaccinated","2021-01-23","north_west",248,102
"752","Dose 1","2021-01-23","south_east",59,41
"753","Unvaccinated","2021-01-23","south_east",265,164
"754","Dose 1","2021-01-23","south_west",24,16
"755","Unvaccinated","2021-01-23","south_west",113,65
"756","Dose 1","2021-01-24","east_of_england",53,27
"757","Dose 2","2021-01-24","east_of_england",5,2
"758","Unvaccinated","2021-01-24","east_of_england",223,124
"759","Dose 1","2021-01-24","england",394,151
"760","Dose 2","2021-01-24","england",13,7
"761","Unvaccinated","2021-01-24","england",1679,800
"762","Dose 1","2021-01-24","london",53,20
"763","Unvaccinated","2021-01-24","london",315,125
"764","Dose 1","2021-01-24","midlands",82,25
"765","Dose 2","2021-01-24","midlands",3,2
"766","Unvaccinated","2021-01-24","midlands",329,162
"767","Dose 1","2021-01-24","north_east_and_yorkshire",57,16
"768","Dose 2","2021-01-24","north_east_and_yorkshire",3,1
"769","Unvaccinated","2021-01-24","north_east_and_yorkshire",210,73
"770","Dose 1","2021-01-24","north_west",58,16
"771","Dose 2","2021-01-24","north_west",1,0
"772","Unvaccinated","2021-01-24","north_west",246,100
"773","Dose 1","2021-01-24","south_east",68,32
"774","Dose 2","2021-01-24","south_east",1,0
"775","Unvaccinated","2021-01-24","south_east",234,137
"776","Dose 1","2021-01-24","south_west",23,12
"777","Unvaccinated","2021-01-24","south_west",122,79
"778","Dose 1","2021-01-25","east_of_england",34,26
"779","Dose 2","2021-01-25","east_of_england",3,0
"780","Unvaccinated","2021-01-25","east_of_england",215,127
"781","Dose 1","2021-01-25","england",348,186
"782","Dose 2","2021-01-25","england",12,2
"783","Unvaccinated","2021-01-25","england",1645,825
"784","Dose 1","2021-01-25","london",48,18
"785","Dose 2","2021-01-25","london",2,1
"786","Unvaccinated","2021-01-25","london",301,130
"787","Dose 1","2021-01-25","midlands",64,28
"788","Dose 2","2021-01-25","midlands",3,0
"789","Unvaccinated","2021-01-25","midlands",321,170
"790","Dose 1","2021-01-25","north_east_and_yorkshire",50,21
"791","Dose 2","2021-01-25","north_east_and_yorkshire",2,0
"792","Unvaccinated","2021-01-25","north_east_and_yorkshire",212,85
"793","Dose 1","2021-01-25","north_west",66,25
"794","Unvaccinated","2021-01-25","north_west",249,85
"795","Dose 1","2021-01-25","south_east",65,37
"796","Dose 2","2021-01-25","south_east",2,0
"797","Unvaccinated","2021-01-25","south_east",237,151
"798","Dose 1","2021-01-25","south_west",21,27
"799","Unvaccinated","2021-01-25","south_west",110,77
"800","Dose 1","2021-01-26","east_of_england",51,19
"801","Dose 2","2021-01-26","east_of_england",3,0
"802","Unvaccinated","2021-01-26","east_of_england",210,103
"803","Dose 1","2021-01-26","england",375,152
"804","Dose 2","2021-01-26","england",6,3
"805","Unvaccinated","2021-01-26","england",1512,741
"806","Dose 1","2021-01-26","london",55,16
"807","Unvaccinated","2021-01-26","london",275,105
"808","Dose 1","2021-01-26","midlands",72,27
"809","Dose 2","2021-01-26","midlands",2,0
"810","Unvaccinated","2021-01-26","midlands",317,162
"811","Dose 1","2021-01-26","north_east_and_yorkshire",53,21
"812","Unvaccinated","2021-01-26","north_east_and_yorkshire",186,68
"813","Dose 1","2021-01-26","north_west",61,15
"814","Unvaccinated","2021-01-26","north_west",205,99
"815","Dose 1","2021-01-26","south_east",60,44
"816","Dose 2","2021-01-26","south_east",1,3
"817","Unvaccinated","2021-01-26","south_east",229,133
"818","Dose 1","2021-01-26","south_west",23,7
"819","Unvaccinated","2021-01-26","south_west",90,70
"820","Dose 1","2021-01-27","east_of_england",53,29
"821","Dose 2","2021-01-27","east_of_england",3,0
"822","Unvaccinated","2021-01-27","east_of_england",192,104
"823","Dose 1","2021-01-27","england",383,209
"824","Dose 2","2021-01-27","england",10,2
"825","Unvaccinated","2021-01-27","england",1515,732
"826","Dose 1","2021-01-27","london",53,18
"827","Dose 2","2021-01-27","london",2,1
"828","Unvaccinated","2021-01-27","london",277,110
"829","Dose 1","2021-01-27","midlands",77,39
"830","Unvaccinated","2021-01-27","midlands",303,144
"831","Dose 1","2021-01-27","north_east_and_yorkshire",60,24
"832","Dose 2","2021-01-27","north_east_and_yorkshire",1,0
"833","Unvaccinated","2021-01-27","north_east_and_yorkshire",194,78
"834","Dose 1","2021-01-27","north_west",58,26
"835","Dose 2","2021-01-27","north_west",4,0
"836","Unvaccinated","2021-01-27","north_west",229,94
"837","Dose 1","2021-01-27","south_east",60,43
"838","Unvaccinated","2021-01-27","south_east",216,142
"839","Dose 1","2021-01-27","south_west",22,27
"840","Unvaccinated","2021-01-27","south_west",104,59
"841","Dose 1","2021-01-28","east_of_england",66,37
"842","Dose 2","2021-01-28","east_of_england",3,0
"843","Unvaccinated","2021-01-28","east_of_england",165,113
"844","Dose 1","2021-01-28","england",398,240
"845","Dose 2","2021-01-28","england",9,2
"846","Unvaccinated","2021-01-28","england",1438,700
"847","Dose 1","2021-01-28","london",56,22
"848","Dose 2","2021-01-28","london",1,0
"849","Unvaccinated","2021-01-28","london",254,97
"850","Dose 1","2021-01-28","midlands",83,42
"851","Unvaccinated","2021-01-28","midlands",303,144
"852","Dose 1","2021-01-28","north_east_and_yorkshire",68,26
"853","Dose 2","2021-01-28","north_east_and_yorkshire",2,0
"854","Unvaccinated","2021-01-28","north_east_and_yorkshire",196,64
"855","Dose 1","2021-01-28","north_west",38,29
"856","Dose 2","2021-01-28","north_west",1,0
"857","Unvaccinated","2021-01-28","north_west",219,95
"858","Dose 1","2021-01-28","south_east",67,62
"859","Dose 2","2021-01-28","south_east",1,1
"860","Unvaccinated","2021-01-28","south_east",208,122
"861","Dose 1","2021-01-28","south_west",20,22
"862","Dose 2","2021-01-28","south_west",1,1
"863","Unvaccinated","2021-01-28","south_west",93,65
"864","Dose 1","2021-01-29","east_of_england",41,26
"865","Unvaccinated","2021-01-29","east_of_england",167,99
"866","Dose 1","2021-01-29","england",369,216
"867","Dose 2","2021-01-29","england",2,7
"868","Unvaccinated","2021-01-29","england",1324,656
"869","Dose 1","2021-01-29","london",54,17
"870","Unvaccinated","2021-01-29","london",223,99
"871","Dose 1","2021-01-29","midlands",55,51
"872","Dose 2","2021-01-29","midlands",2,0
"873","Unvaccinated","2021-01-29","midlands",280,147
"874","Dose 1","2021-01-29","north_east_and_yorkshire",63,30
"875","Unvaccinated","2021-01-29","north_east_and_yorkshire",175,68
"876","Dose 1","2021-01-29","north_west",64,23
"877","Unvaccinated","2021-01-29","north_west",207,88
"878","Dose 1","2021-01-29","south_east",71,46
"879","Unvaccinated","2021-01-29","south_east",193,104
